id,esco_occupation,isco_code,risk,prevalence,risk_nonphysical,prevalence_nonphysical,risk_category,onet_code,onet_occupation
55,primary school teacher,2341,3.487909495029126,0.512087767704638,3.538885908310097,0.26350019708316913,Other,25-2021.00,"elementary school teachers, except special education"
56,tram driver,8331,3.3978436657681943,0.604724908831457,3.4762851681553126,0.0,Other,53-3021.00,"bus drivers, transit and intercity"
59,administrative assistant,3343,3.6971005388028617,0.20619396903015488,3.7773627335567035,0.10187449062754689,High risk,43-6011.00,executive secretaries and executive administrative assistants
60,coffee grinder,8160,3.442103534750418,0.760449008836876,3.5858609983281577,0.0,Other,51-9021.00,"crushing, grinding, and polishing machine setters, operators, and tenders"
61,medical administrative assistant,3344,3.5900301189762054,0.6000299940011998,3.689757187451399,0.2729454109178165,Other,43-6013.00,medical secretaries
62,ICT security administrator,2529,3.546257978175829,0.41589458513485694,3.6030871823027475,0.25736051060325305,High risk,15-1122.00,information security analysts
64,slate mixer,8114,3.2828701999754637,0.8901975217764694,3.4211940593519543,0.0,Low risk,51-9023.00,"mixing and blending machine setters, operators, and tenders"
66,auction house manager,1221,3.597477026583524,0.5447981621266819,3.6641869963169595,0.23613390219888408,Other,11-2022.00,sales managers
67,software analyst,2512,3.3860867346938774,0.43836734693877555,3.3924678760393046,0.2322448979591837,Other,15-1132.00,"software developers, applications"
70,telecommunications technician,7422,3.3897804318976954,0.8207745204487874,3.51003203710406,0.0,Low risk,49-2022.00,"telecommunications equipment installers and repairers, except line installers"
71,promotions demonstrator,5242,3.616623596754474,0.21562743136601092,3.6751324515579267,0.12426364343670115,High risk,41-9011.00,demonstrators and product promoters
77,bricklayer,7112,3.197009341556321,0.9145655722836928,3.338659128927584,0.0,Low risk,47-2021.00,brickmasons and blockmasons
78,meat cutter,7511,3.5001692405331086,0.8218743389041675,3.6201842841360508,0.08313941188914742,Other,51-3021.00,butchers and meat cutters
79,criminologist,2632,3.4592781489906175,0.6990332669889112,3.612380738002717,0.0,Other,19-4092.00,forensic science technicians
83,metallurgical technician,3117,3.450846281168242,0.5697581291045972,3.5297028968741286,0.11629024507448338,Other,17-2131.00,materials engineers
84,spinning textile technician,8151,3.5732129521397487,0.7891096824469122,3.74528468659581,0.0,Other,51-6064.00,"textile winding, twisting, and drawing out machine setters, operators, and tenders"
85,resilient floor layer,7122,3.384690074539035,0.6837975676735976,3.5218495270476433,0.0,Other,47-2042.00,"floor layers, except carpet, wood, and hard tiles"
87,curing room worker,7516,3.4728750471164718,0.7845206684256816,3.6053367257193116,0.0,Other,51-3091.00,"food and tobacco roasting, baking, and drying machine operators and tenders"
88,enameller,8122,3.4029755658166296,0.9561339070206736,3.5676541007373195,0.0,Low risk,51-9121.00,"coating, painting, and spraying machine setters, operators, and tenders"
89,recruitment consultant,2423,3.70309547416307,0.25953575177884053,3.7353269956063615,0.21019479762043625,High risk,13-1071.00,human resources specialists
90,actuarial consultant,2120,3.536325115562403,0.44882236407660125,3.478361092767871,0.2736077481840193,High risk,15-2011.00,actuaries
91,lighting designer,3435,3.39853021978022,0.6901098901098901,3.480980362230362,0.07417582417582425,Other,27-1025.00,interior designers
93,automotive battery technician,7412,3.31671636964645,0.9185110663983902,3.4528250854332354,0.08156079333141708,Low risk,49-2092.00,"electric motor, power tool, and related repairers"
95,public employment service manager,2423,3.4868768328445747,0.46350602802215696,3.531755729336375,0.3257575757575757,Other,21-1012.00,"educational, guidance, school, and vocational counselors"
96,clothing product grader,7532,3.6918479051498396,0.5545533895839395,3.8345779588142115,0.06008146639511208,Other,51-6092.00,fabric and apparel patternmakers
97,public administration manager,1112,3.499850116814403,0.35662749948464234,3.548024176000367,0.19305297876726443,Other,11-1011.00,chief executives
101,dancer,2653,3.1450010254306804,0.9185808039376537,3.2900088870659006,0.0,Low risk,27-2031.00,dancers
103,judge,2612,3.4074726994273528,0.21187907843920628,3.412369970849795,0.21187907843920628,Other,23-1023.00,"judges, magistrate judges, and magistrates"
105,flexographic press operator,7322,3.513829757670076,0.6171631836371723,3.6111867620176867,0.0,Other,51-5112.00,printing press operators
106,integration engineer,2511,3.4889911994784875,0.4773142112125162,3.516328649379497,0.1850065189048239,Other,15-1121.00,computer systems analysts
108,street artist,2659,3.5181904471735255,0.8397862566794787,3.5964449027634555,0.1322771163401143,Other,27-1013.00,"fine artists, including painters, sculptors, and illustrators"
110,professional athlete,3421,3.2125240230621404,0.8657911595131327,3.308829809950886,0.0,Low risk,27-2021.00,athletes and sports competitors
111,specialised veterinarian,2250,3.5118830434167725,0.35284966765662557,3.589119879319285,0.05840758025738929,Other,29-1131.00,veterinarians
112,automated fly bar operator,3435,3.3517126415783713,1.0,3.579862379734503,0.0,Low risk,49-9096.00,riggers
113,commissioning technician,3119,3.4708214793741106,0.519203413940256,3.56385579658606,0.05849928876244659,Other,17-3026.00,industrial engineering technicians
115,search engine optimisation expert,2513,3.473278827977317,0.5519848771266541,3.469540012602394,0.33822306238185257,Other,15-1199.10,search marketing strategists
116,water network operative,7126,3.4128579515183803,0.9431273308470965,3.568317868347837,0.09523175279701657,Other,47-2152.01,pipe fitters and steamfitters
119,motor vehicles parts advisor,5223,3.6524250340754185,0.059366954414659986,3.7128535850707576,0.0,High risk,41-2022.00,parts salespersons
120,hairdresser,5141,3.332348166186997,0.5342041177772857,3.4235742134651805,0.09475315474872692,Other,39-5012.00,"hairdressers, hairstylists, and cosmetologists"
121,art restorer,2651,3.4914668415136765,0.618209067066317,3.589276050122809,0.19482952416635435,Other,25-4013.00,museum technicians and conservators
122,presenter,2656,3.255573427287582,0.6934232026143788,3.3205224219317353,0.2764501633986926,Other,27-3011.00,radio and television announcers
130,stringed musical instrument maker,7312,3.334331745644033,0.9435759648265754,3.505776294125097,0.0,Low risk,49-9063.00,musical instrument repairers and tuners
131,textile pattern making machine operator,8159,3.6918479051498396,0.5545533895839395,3.8345779588142115,0.06008146639511208,Other,51-6092.00,fabric and apparel patternmakers
132,ICT test analyst,2519,3.62548794297895,0.2538968824940048,3.644400683157179,0.10311750599520386,High risk,15-1199.01,software quality assurance engineers and testers
133,hydraulic forging press worker,7221,3.499066476120229,0.8530333763599485,3.6689665416845942,0.0,Other,51-4022.00,"forging machine setters, operators, and tenders, metal and plastic"
134,tissue paper perforating and rewinding operator,8143,3.452205882352941,0.773836698858648,3.5926275485318504,0.0,Other,51-9196.00,"paper goods machine setters, operators, and tenders"
136,aircraft engine specialist,7232,3.3325976484655246,0.7695629068686062,3.481839452046706,0.05599840573933823,Other,49-3011.00,aircraft mechanics and service technicians
138,animal care attendant,5164,3.5176862980769226,0.6836538461538462,3.6835982015669515,0.0,Other,39-2021.00,nonfarm animal caretakers
139,shop assistant,5223,3.5784970238095237,0.24112758310871518,3.6518231506439056,0.10343665768194071,High risk,41-2031.00,retail salespersons
141,animal therapist,3255,3.528142220793534,0.702149155033064,3.6390764041962607,0.08128214548126389,Other,31-9096.00,veterinary assistants and laboratory animal caretakers
142,paramedic in emergency responses,3258,3.3561545875096375,0.8572089437162687,3.4746551871841005,0.07077872012336162,Low risk,29-2041.00,emergency medical technicians and paramedics
143,door installer,7115,3.41414523670368,0.6695499707773229,3.5611857912851463,0.046990064289888944,Other,47-2031.01,construction carpenters
144,fluid power technician,7233,3.3558163985323173,0.6492802709568164,3.487728541411861,0.0,Other,49-9041.00,industrial machinery mechanics
145,corporate trainer,2424,3.5086992136304067,0.4543905635648756,3.5633755642929965,0.14010484927916123,Other,13-1151.00,training and development specialists
148,telephone switchboard operator,4223,3.7060023907103816,0.4685792349726775,3.7943666514875534,0.05806010928961747,High risk,43-2011.00,"switchboard operators, including answering service"
149,doctors' surgery assistant,3256,3.4765841986738386,0.5508569998748903,3.5447654429106947,0.16314274990616778,Other,31-9092.00,medical assistants
151,horse riding instructor,3423,3.458119338768115,0.5738224637681157,3.507119313607084,0.2979166666666665,Other,25-3021.00,self-enrichment education teachers
152,delivery driver,8322,3.4611268460449125,0.5027311349382966,3.561251039629555,0.0,Other,53-3033.00,light truck or delivery services drivers
153,digital forensics expert,2529,3.546257978175829,0.41589458513485694,3.6030871823027475,0.25736051060325305,High risk,15-1122.00,information security analysts
157,quantity surveyor,2149,3.3342335694608414,0.23494687131050768,3.321663605754514,0.14817001180637546,Other,13-1051.00,cost estimators
158,vessel operations coordinator,4323,3.6719082908754053,0.5606762389995368,3.724177860120426,0.19407132931912924,Other,43-5071.00,"shipping, receiving, and traffic clerks"
159,historian,2633,3.2230938933992244,0.47264384045181795,3.24995587716202,0.3978115072361455,Other,19-3093.00,historians
160,ICT security consultant,2529,3.546257978175829,0.41589458513485694,3.6030871823027475,0.25736051060325305,High risk,15-1122.00,information security analysts
163,air traffic manager,1324,3.557176881276654,0.5559224102352456,3.627342042310573,0.21357820883202638,Other,11-3071.01,transportation managers
165,lime kiln operator,8131,3.45923329871928,0.8176272066458984,3.616166205145956,0.0,Other,51-9012.00,"separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders"
166,water-based aquaculture technician,6221,3.3471679349705985,0.8631961259079903,3.4313866789653713,0.3398478035281909,Low risk,45-1011.06,first-line supervisors of aquacultural workers
167,meteorology technician,3111,3.4167809080618796,0.49012702804678654,3.467191408488101,0.21682807194063636,Other,19-2021.00,atmospheric and space scientists
168,chemist,2113,3.4155360387643863,0.5859075307894206,3.4575229378378993,0.1564708257621643,Other,19-2031.00,chemists
171,laundry worker,8157,3.3181187476302973,0.7296351386822995,3.432597145662593,0.0,Other,51-6011.00,laundry and dry-cleaning workers
172,biotechnical technician,3141,3.5184829059829057,0.6971386101820884,3.6259496676163345,0.06057227796358233,Other,19-4021.00,biological technicians
173,granulator machine operator,8131,3.551760823653643,0.6365364308342133,3.6814902811998906,0.0,Other,51-9011.00,chemical equipment operators and tenders
174,audio describer,2656,3.255573427287582,0.6934232026143788,3.3205224219317353,0.2764501633986926,Other,27-3011.00,radio and television announcers
175,construction general supervisor,3123,3.3669818166296746,0.727164077172614,3.4955964373114794,0.06795287689943663,Other,47-1011.00,first-line supervisors of construction trades and extraction workers
176,chief marketing officer,1221,3.5253152791952176,0.13894153666715262,3.5421364468419427,0.039364338824901576,Other,11-2021.00,marketing managers
177,field survey manager,3341,3.5758370644344937,0.6360716371423011,3.6483166785629315,0.4079229122055676,Other,43-1011.00,first-line supervisors of office and administrative support workers
178,boring machine operator,7223,3.52995064881281,0.6402540033130868,3.6950924903368305,0.0,Other,51-4032.00,"drilling and boring machine tool setters, operators, and tenders, metal and plastic"
183,tower crane operator,8343,3.366143200962696,0.792057761732852,3.514848241743549,0.0,Low risk,53-7021.00,crane and tower operators
184,refurbishing technician,7231,3.4161099318511896,0.8140989833538153,3.5651044576025024,0.0,Other,49-3021.00,automotive body and related repairers
186,call centre agent,5244,3.413606504415248,0.564936463493431,3.4289491947256323,0.18716347189317256,Other,41-9041.00,telemarketers
187,fur animals breeder,6129,3.423423335198657,0.8181309457190823,3.5550115028290747,0.1203133743704532,Other,45-2021.00,animal breeders
188,secretary of state,1111,3.499850116814403,0.35662749948464234,3.548024176000367,0.19305297876726443,Other,11-1011.00,chief executives
190,missionary,2636,3.6197835344215754,0.23953158268275376,3.6541331519596247,0.16483321504613202,High risk,21-2011.00,clergy
192,real estate manager,3334,3.415208702645919,0.5519007287768366,3.45348621962518,0.35887335040378165,Other,11-9141.00,"property, real estate, and community association managers"
193,civil engineering technician,3112,3.351710913099393,0.5710086349439647,3.396316879988569,0.12952415947088003,Other,17-3022.00,civil engineering technicians
194,court clerk,3411,3.4460442773600666,0.3218045112781954,3.471976236888516,0.13868003341687551,Other,23-1012.00,judicial law clerks
197,water conservation technician,7126,3.4128579515183803,0.9431273308470965,3.568317868347837,0.09523175279701657,Other,47-2152.01,pipe fitters and steamfitters
198,briquetting machine operator,7223,3.4503026437847875,0.8093692022263451,3.5922902494331073,0.0,Other,51-9041.00,"extruding, forming, pressing, and compacting machine setters, operators, and tenders"
200,candy machine operator,8160,3.500749864277958,0.719869706840391,3.6071538082599424,0.0,Other,51-3092.00,food batchmakers
201,chef,3434,3.348257014454028,0.6022106158144055,3.403336167456173,0.24996963439815373,Other,35-1011.00,chefs and head cooks
202,pharmacologist,2131,3.3298034297713492,0.820111992533831,3.3621707626898947,0.45683621091927196,Low risk,19-1042.00,"medical scientists, except epidemiologists"
203,ICT disaster recovery analyst,2519,3.289661803713527,0.5557029177718832,3.3040561450044206,0.5557029177718832,Other,13-1199.04,business continuity planners
205,teacher of talented and gifted students,2352,3.497311794997547,0.4603972535556645,3.5560164750331493,0.20825159391858755,Other,25-2054.00,"special education teachers, secondary school"
206,embedded system designer,2511,3.4225852272727257,0.32323232323232315,3.4303933431537583,0.21669823232323226,Other,15-1133.00,"software developers, systems software"
207,software tester,2519,3.62548794297895,0.2538968824940048,3.644400683157179,0.10311750599520386,High risk,15-1199.01,software quality assurance engineers and testers
209,mine manager,1322,3.436342376658375,0.5253420398009949,3.527792893173023,0.05254975124378114,Other,17-2151.00,"mining and geological engineers, including mining safety engineers"
212,quality services manager,1219,3.6051939282627488,0.3665730337078652,3.660958657447422,0.15535868625756266,High risk,11-3051.01,quality control systems managers
215,renewable energy consultant,2433,3.5012885591565794,0.25302616165560327,3.5180593518156966,0.25302616165560327,Other,13-1199.05,sustainability specialists
216,sports instructor,3422,3.272073158218757,0.43648676380053364,3.342838657454912,0.029140160065667997,Other,27-2022.00,coaches and scouts
218,"gambling, betting, and lottery games designer",2166,3.529521870118277,0.7128989064940862,3.575925512658384,0.15342557464851603,Other,15-1199.11,video game designers
221,kinesiologist,2269,3.3912366452991445,0.6916666666666664,3.4837606837606834,0.035790598290598274,Other,29-1128.00,exercise physiologists
223,environmental scientist,2133,3.4862259044098227,0.5510958542381833,3.5544296276736214,0.1408766833905466,Other,19-2041.00,"environmental scientists and specialists, including health"
224,sociologist,2632,3.5009400908014214,0.4776944334780892,3.5640846383296054,0.16561389656533754,Other,19-3041.00,sociologists
226,clock and watchmaker,7311,3.392173469387755,0.93534693877551,3.5482358276643984,0.0,Low risk,49-9064.00,watch repairers
227,footwear product developer,3119,3.4037175797274046,0.5629217943628423,3.484972542014027,0.17209210003969816,Other,17-3029.06,manufacturing engineering technologists
229,blending plant operator,8160,3.500749864277958,0.719869706840391,3.6071538082599424,0.0,Other,51-3092.00,food batchmakers
232,ICT help desk manager,3512,3.3701886236368996,0.3206012378426172,3.3677980810164727,0.20212201591511939,Other,15-1151.00,computer user support specialists
235,crossing guard,5419,3.440521460843374,0.5296184738955824,3.5149347389558243,0.41541164658634544,Other,33-9091.00,crossing guards
236,gunsmith,7222,3.610644807583475,0.6926994906621393,3.7674154771636386,0.0,Other,51-4111.00,tool and die makers
237,rail switchperson,8312,3.3730480250245334,0.9167075564278702,3.4746296069130946,0.14965652600588797,Low risk,53-4021.00,"railroad brake, signal, and switch operators"
239,corporate social responsibility manager,1219,3.437006688963211,0.3118729096989966,3.4808180044593096,0.24431438127090296,Other,11-1011.03,chief sustainability officers
242,online community manager,2432,3.473278827977317,0.5519848771266541,3.469540012602394,0.33822306238185257,Other,15-1199.10,search marketing strategists
243,home care aide,5322,3.3294772344013484,0.9318718381112981,3.456553307101367,0.13187183811129832,Low risk,31-1011.00,home health aides
244,waste management supervisor,3122,3.4037749517063745,0.5521571152607855,3.51142501967518,0.0,Other,51-1011.00,first-line supervisors of production and operating workers
246,customer service representative,4225,3.596982512830261,0.5696635620604448,3.653928805254599,0.27941455996958753,Other,43-4051.00,customer service representatives
247,music director,2652,3.6323999203112547,0.3235831809872029,3.703592373839174,0.052594571790184175,High risk,27-2041.01,music directors
250,commercial sales representative,3322,3.5752717391304345,0.21557312252964428,3.621544795783926,0.15312252964426878,High risk,41-4011.00,"sales representatives, wholesale and manufacturing, technical and scientific products"
255,hand brick moulder,7314,3.532202127659574,0.8908747044917255,3.7021276595744683,0.0,Other,51-9195.07,molding and casting workers
256,medical records clerk,3252,3.3928599589970037,0.45292540608736787,3.446875711857576,0.1349944803658728,Other,29-2071.00,medical records and health information technicians
257,horse breeder,6121,3.423423335198657,0.8181309457190823,3.5550115028290747,0.1203133743704532,Other,45-2021.00,animal breeders
259,braiding machine operator,8159,3.5763055793582783,0.7661620489383985,3.730538629174733,0.0,Other,51-6031.00,sewing machine operators
260,construction painter,7131,3.2987297964681233,0.9377431906614788,3.451035534936313,0.05941334929661779,Low risk,47-2141.00,"painters, construction and maintenance"
261,data warehouse designer,2521,3.663114754098361,0.5137587822014053,3.7397378350247203,0.11665690866510536,Other,15-1199.06,database architects
263,linen room attendant,9121,3.3181187476302973,0.7296351386822995,3.432597145662593,0.0,Other,51-6011.00,laundry and dry-cleaning workers
267,actuarial assistant,3314,3.5326735159817346,0.45625570776255703,3.564776763064434,0.3926940639269406,Other,43-9111.00,statistical assistants
269,ICT presales engineer,2434,3.492121434029546,0.25916963830871115,3.5393831012622408,0.18708609271523177,Other,41-9031.00,sales engineers
271,plasma cutting machine operator,7223,3.4969329427511915,0.7369495095780398,3.662719397694055,0.0,Other,51-4121.06,"welders, cutters, and welder fitters"
278,anaesthetic technician,3259,3.5236081178160927,0.6596264367816094,3.636799568965518,0.0,Other,29-2055.00,surgical technologists
279,sauce production operator,8160,3.500749864277958,0.719869706840391,3.6071538082599424,0.0,Other,51-3092.00,food batchmakers
283,land-based machinery supervisor,8341,3.5828034262485478,0.873403019744483,3.764165806340603,0.06716995741385978,Other,45-2091.00,agricultural equipment operators
285,cigar brander,8183,3.4359154929577453,0.4751990202082057,3.5587353428137254,0.0,Other,51-9111.00,packaging and filling machine operators and tenders
286,solderer,7212,3.458144431219795,0.7897641203202772,3.62141832375548,0.0,Other,51-4121.07,solderers and brazers
287,dental instrument assembler,8212,3.5083893617021285,0.7775319148936172,3.676706855791963,0.0,Other,51-9082.00,medical appliance technicians
289,building caretaker,5153,3.516920038952607,0.6443410517204067,3.6194757027098508,0.09240424150616733,Other,37-1011.00,first-line supervisors of housekeeping and janitorial workers
290,wearing apparel patternmaker,7532,3.6918479051498396,0.5545533895839395,3.8345779588142115,0.06008146639511208,Other,51-6092.00,fabric and apparel patternmakers
291,ammunition assembler,8219,3.393565843425193,0.95728044245256,3.5563078096691125,0.0,Low risk,47-5031.00,"explosives workers, ordnance handling experts, and blasters"
294,"gambling, betting, and lottery game developer",2120,3.529521870118277,0.7128989064940862,3.575925512658384,0.15342557464851603,Other,15-1199.11,video game designers
296,machinery assembly coordinator,4322,3.573116515837104,0.4675716440422322,3.6213696162225575,0.34570135746606334,High risk,43-5061.00,"production, planning, and expediting clerks"
297,choreographer,2653,3.3328903769156426,0.8917575590225044,3.4904121987512835,0.05522573519259977,Low risk,27-2032.00,choreographers
298,spark erosion machine operator,7223,3.5232860886136264,0.7067174845164365,3.668229580223387,0.03106241067174842,Other,51-4041.00,machinists
302,fisheries deckhand,8350,3.4397861651996084,0.9631901840490797,3.5956057417780545,0.10482795412109891,Other,45-3011.00,fishers and related fishing workers
303,specialist nurse,2221,3.5573731884057973,0.4916453537936913,3.643033058634082,0.11193520886615516,Other,29-1171.00,nurse practitioners
304,construction scaffolder,7119,3.4448812858476727,0.9471788715486193,3.6718706000918893,0.0,Other,47-2221.00,structural iron and steel workers
307,digital prototyper,7532,3.6918479051498396,0.5545533895839395,3.8345779588142115,0.06008146639511208,Other,51-6092.00,fabric and apparel patternmakers
308,masseur/masseuse,5142,2.7804746617748224,1.0,2.8711495834288776,0.38248108232056865,Low risk,31-9011.00,massage therapists
309,dry house attendant,8131,3.3760250297973777,0.9214541120381404,3.5157131505760817,0.1499404052443385,Low risk,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners"
315,translator,2643,3.517102766798419,0.6909090909090908,3.476482213438735,0.6909090909090908,Other,27-3091.00,interpreters and translators
316,container equipment assembler,7213,3.494721590909091,0.9381818181818183,3.692369528619529,0.0,Other,47-2011.00,boilermakers
317,social service consultant,2422,3.5250731577547225,0.4419792498004788,3.5762052555348647,0.12114924181963288,Other,11-9151.00,social and community service managers
318,mechatronics assembler,8211,3.5172898193760265,0.6618719211822659,3.6786042692939245,0.0,Other,51-2031.00,engine and other machine assemblers
320,credit adviser,3312,3.5891490271541575,0.321573658327988,3.6243466847219254,0.18013683985460766,High risk,13-2071.00,credit counselors
321,toilet attendant,9112,3.3760250297973777,0.9214541120381404,3.5157131505760817,0.1499404052443385,Low risk,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners"
322,watch and clock repairer,7311,3.392173469387755,0.93534693877551,3.5482358276643984,0.0,Low risk,49-9064.00,watch repairers
323,horticulture worker,6113,3.4120753785385123,0.8564845292955892,3.5650135322946377,0.04516129032258065,Other,45-2092.01,nursery workers
324,stage manager,3435,3.529723171942209,0.5278482408734974,3.564173498523339,0.30296680269107756,Other,27-2012.02,"directors- stage, motion pictures, television, and radio"
325,baker,7512,3.4973404614139234,0.7602536427415002,3.59875314804821,0.0,Other,51-3011.00,bakers
326,water treatment systems operator,3132,3.599885117106434,0.7610435813815596,3.7691622470380253,0.0,Other,51-8031.00,water and wastewater treatment plant and system operators
329,hotel concierge,4229,3.9018371938010334,0.26162306282286285,3.9905339850765595,0.05999000166638896,High risk,39-6012.00,concierges
331,event manager,3332,3.4150817995910017,0.4058703235895585,3.451364663111325,0.1563815710333213,Other,13-1121.00,"meeting, convention, and event planners"
333,transport health and safety inspector,3257,3.245520266930302,0.7544900313066405,3.33631524505227,0.17548195748887796,Other,29-9011.00,occupational health and safety specialists
334,liquid waste treatment plant operator,3132,3.599885117106434,0.7610435813815596,3.7691622470380253,0.0,Other,51-8031.00,water and wastewater treatment plant and system operators
335,footwear production machine operator,8156,3.4747095607548393,0.8373136137713663,3.6220333104349365,0.0,Other,51-6042.00,shoe machine operators and tenders
336,crop production manager,6114,3.4780386285864706,0.810739668333772,3.5965184551490164,0.2351934719663069,Other,45-1011.07,first-line supervisors of agricultural crop and horticultural workers
337,finishing textile technician,8154,3.44800545983526,0.7323736114259805,3.5778871424133265,0.0,Other,51-6061.00,textile bleaching and dyeing machine operators and tenders
338,land-based machinery operator,8341,3.5828034262485478,0.873403019744483,3.764165806340603,0.06716995741385978,Other,45-2091.00,agricultural equipment operators
339,illustrator,2166,3.7382212657049787,0.46905537459283386,3.787263240439137,0.06142391810144254,High risk,27-1014.00,multimedia artists and animators
341,fire service vehicle operator,8332,3.4050506555423117,0.7863102332709007,3.5234760769623694,0.03592712412736265,Other,53-3032.00,heavy and tractor-trailer truck drivers
342,stand-in,3435,3.317435247361929,0.7781279978073181,3.4032250696633315,0.0,Other,27-2011.00,actors
344,snow-clearing worker,8342,3.5044633532706735,0.8209911706066647,3.680451385592371,0.04770720592423816,Other,47-4051.00,highway maintenance workers
349,tumbling machine operator,8122,3.586521958606765,0.7049469964664312,3.7318133378204053,0.0,Other,51-9192.00,"cleaning, washing, and metal pickling equipment operators and tenders"
350,meteorologist,2112,3.4167809080618796,0.49012702804678654,3.467191408488101,0.21682807194063636,Other,19-2021.00,atmospheric and space scientists
356,marine electronics technician,7421,3.4618980922829388,0.9375969660403377,3.636501848340324,0.0,Other,49-2093.00,"electrical and electronics installers and repairers, transportation equipment"
359,sports equipment repair technician,7319,3.46833706364078,0.8922548407245472,3.6478194569751934,0.0,Other,49-9071.00,"maintenance and repair workers, general"
363,publishing rights manager,3339,3.4127537282518636,0.4571251035625517,3.4384953511921195,0.32580778790389386,Other,13-1011.00,"agents and business managers of artists, performers, and athletes"
366,production plant crane operator,8343,3.366143200962696,0.792057761732852,3.514848241743549,0.0,Low risk,53-7021.00,crane and tower operators
